ID,Insects,Crop,Soil,Category_of_Toxicant,Does_count,Number_of_Weeks_Used,Number_Weeks_does_not_used,Season,Crop_status
26587,1132,Food,silt,2,20,32,10,1,0
26588,1132,Food,silt,2,70,38,5,2,0
26589,1132,Food,silt,2,20,25,8,2,0
26590,1212,Food,silt,2,30,34,11,2,0
26591,1212,Food,silt,2,5,15,24,1,0
26592,1212,Food,silt,2,5,33,6,2,0
26593,1212,Food,silt,2,10,,19,2,0
26594,1212,Food,silt,2,10,19,23,2,0
26595,1212,Food,silt,2,10,21,18,2,0
26596,1212,Food,silt,2,10,47,0,3,0
26597,1212,Food,silt,2,15,35,5,1,0
26598,1212,Food,silt,2,20,13,24,2,0
26599,1212,Food,silt,2,20,15,19,3,0
26600,1212,Food,silt,2,20,18,17,2,0
26601,1212,Food,silt,2,20,28,19,3,0
26602,1212,Food,silt,2,25,15,21,3,0
26603,1212,Food,silt,2,25,40,1,3,0
26604,1212,Food,silt,2,30,,20,2,0
26605,1212,Food,silt,2,30,25,19,1,0
26606,1212,Food,silt,2,30,35,0,2,0
26607,1212,Food,silt,2,40,31,7,3,0
26608,1212,Food,silt,2,50,16,24,2,0
26609,1212,Food,silt,2,40,17,25,1,0
26610,1297,Food,silt,2,10,18,27,1,0
26611,1296,Food,silt,2,10,,2,1,0
26612,1297,Food,silt,2,20,14,16,2,0
26613,1296,Food,silt,2,20,16,26,2,0
26614,1297,Food,silt,2,20,38,5,1,0
26615,1297,Food,silt,2,25,,20,2,0
26616,1297,Food,silt,2,25,40,3,3,0
26617,1296,Food,silt,2,30,20,8,3,0
26618,1296,Food,silt,2,40,11,18,2,0
26619,1297,Food,silt,2,40,26,12,2,0
26620,1296,Food,silt,2,40,36,7,2,0
26621,1296,Food,silt,2,40,38,3,1,0
26622,1297,Food,silt,2,40,40,4,3,0
26623,1297,Food,silt,2,50,38,3,1,0
26624,1296,Food,silt,2,60,28,11,1,0
26625,1297,Food,silt,2,60,32,8,2,0
26626,1296,Food,silt,2,15,28,10,2,0
26627,1296,Food,silt,2,25,18,20,1,0
26628,1296,Food,silt,2,20,17,25,2,0
26629,1296,Food,silt,2,20,37,5,2,0
26630,1385,Food,silt,2,60,29,11,3,0
26631,1385,Food,silt,2,5,36,11,2,0
26632,1385,Food,silt,2,5,43,1,2,0
26633,1385,Food,silt,2,10,7,26,3,0
26634,1385,Food,silt,2,10,15,24,2,0
26635,1385,Food,silt,2,10,26,14,2,0
26636,1385,Food,silt,2,15,23,16,2,0
26637,1385,Food,silt,2,15,25,9,3,0
26638,1385,Food,silt,2,20,16,15,2,0
26639,1385,Food,silt,2,20,42,3,1,0
26640,1385,Food,silt,2,30,18,20,2,0
26641,1385,Food,silt,2,30,24,17,1,0
26642,1385,Food,silt,2,40,18,18,2,0
26643,1385,Food,silt,2,40,18,26,2,0
26644,1385,Food,silt,2,40,29,16,1,0
26645,1385,Food,silt,2,40,32,8,3,0
26646,1385,Food,silt,2,60,,7,1,0
26647,1385,Food,silt,2,60,29,13,1,0
26648,1385,Food,silt,2,60,41,4,1,0
26649,1385,Food,silt,2,10,12,26,3,0
26650,1385,Food,silt,2,20,44,1,3,0
26651,1478,Food,silt,2,5,41,3,2,0
26652,1478,Food,silt,2,10,22,20,1,0
26653,1478,Food,silt,2,15,26,23,2,0
26654,1478,Food,silt,2,15,34,10,2,0
26655,1478,Food,silt,2,20,30,24,1,0
26656,1478,Food,silt,2,20,,4,1,0
26657,1478,Food,silt,2,30,10,29,2,0
26658,1478,Food,silt,2,30,,12,2,0
26659,1478,Food,silt,2,30,30,6,2,0
26660,1478,Food,silt,2,30,42,0,2,0
26661,1478,Food,silt,2,80,30,20,3,0
26662,1478,Food,silt,2,60,25,27,2,0
26663,1478,Food,silt,2,10,38,7,1,0
26664,1575,Food,silt,2,10,11,32,2,0
26665,1575,Food,silt,2,15,37,11,1,0
26666,1575,Food,silt,2,20,10,26,2,0
26667,1576,Food,silt,2,20,20,24,1,0
26668,1576,Food,silt,2,20,25,4,2,0
26669,1576,Food,silt,2,20,34,13,2,0
26670,1576,Food,silt,2,20,37,10,2,0
26671,1576,Food,silt,2,25,19,25,2,0
26672,1576,Food,silt,2,25,19,29,1,0
26673,1576,Food,silt,2,25,22,25,1,0
26674,1576,Food,silt,2,25,40,9,1,0
26675,1576,Food,silt,2,30,34,11,1,0
26676,1576,Food,silt,2,30,45,0,2,0
26677,1576,Food,silt,2,40,,29,1,0
26678,1576,Food,silt,2,40,35,13,2,0
26679,1575,Food,silt,2,40,38,10,2,0
26680,1575,Food,silt,2,60,30,13,3,0
26681,1575,Food,silt,2,20,12,33,2,0
26682,1576,Food,silt,2,30,31,10,2,0
26683,1678,Food,silt,2,10,7,18,2,0
26684,1678,Food,silt,2,15,20,24,2,0
26685,1678,Food,silt,2,20,17,31,2,0
26686,1678,Food,silt,2,20,21,25,2,0
26687,1678,Food,silt,2,20,22,17,3,0
26688,1678,Food,silt,2,20,23,20,2,0
26689,1678,Food,silt,2,20,24,20,1,0
26690,1678,Food,silt,2,20,24,32,3,0
26691,1678,Food,silt,2,20,29,17,2,0
26692,1678,Food,silt,2,20,39,7,2,0
26693,1678,Food,silt,2,25,22,28,3,0
26694,1678,Food,silt,2,25,30,11,1,0
26695,1678,Food,silt,2,25,45,4,3,0
26696,1678,Food,silt,2,30,40,8,3,0
26697,1678,Food,silt,2,30,,8,2,0
26698,1678,Food,silt,2,40,,12,1,0
26699,1678,Food,silt,2,45,,14,2,0
26700,1678,Food,silt,2,50,24,24,2,0
26701,1678,Food,silt,2,70,33,14,3,0
26702,1678,Food,silt,2,20,30,7,2,0
26703,1678,Food,silt,2,40,35,11,2,0
26704,1678,Food,silt,2,20,35,14,3,0
26705,1786,Food,silt,2,10,5,20,2,0
26706,1786,Food,silt,2,15,21,27,3,0
26707,1785,Food,silt,2,15,32,17,1,0
26708,1785,Food,silt,2,20,7,35,2,0
26709,1785,Food,silt,2,20,24,15,2,0
26710,1785,Food,silt,2,20,30,18,2,0
26711,1785,Food,silt,2,20,40,7,3,0
26712,1785,Food,silt,2,20,41,12,2,0
26713,1785,Food,silt,2,20,47,0,2,0
26714,1785,Food,silt,2,30,25,20,2,0
26715,1785,Food,silt,2,30,,11,1,0
26716,1786,Food,silt,2,30,,12,2,0
26717,1785,Food,silt,2,40,15,28,1,0
26718,1786,Food,silt,2,50,42,6,2,0
26719,1785,Food,silt,2,50,,19,2,0
26720,1785,Food,silt,2,60,43,8,2,0
26721,1786,Food,silt,2,40,30,15,1,0
26722,1785,Food,silt,2,50,28,19,2,0
26723,1898,Food,silt,2,5,30,18,1,0
26724,1898,Food,silt,2,10,10,36,2,0
26725,1898,Food,silt,2,10,25,0,1,0
26726,1898,Food,silt,2,10,25,21,2,0
26727,1898,Food,silt,2,15,30,21,2,0
26728,1898,Food,silt,2,15,33,15,2,0
26729,1898,Food,silt,2,15,34,16,2,0
26730,1898,Food,silt,2,20,20,20,2,0
26731,1898,Food,silt,2,20,33,15,3,0
26732,1898,Food,silt,2,25,13,32,2,0
26733,1898,Food,silt,2,25,37,11,1,0
26734,1898,Food,silt,2,30,8,31,1,0
26735,1898,Food,silt,2,30,,29,2,0
26736,1898,Food,silt,2,30,,22,2,0
26737,1898,Food,silt,2,40,49,0,1,0
26738,1898,Food,silt,2,50,48,4,1,0
26739,1898,Food,silt,2,60,14,34,1,0
26740,1898,Food,silt,2,60,45,5,2,0
26741,1898,Food,silt,2,80,,7,3,0
26742,1898,Food,silt,2,40,37,16,1,0
26743,1898,Food,silt,2,70,32,8,3,0
26744,1898,Food,silt,2,30,32,20,2,0
26745,1898,Food,silt,2,30,40,8,2,0
26746,1898,Food,silt,2,40,23,22,3,0
26747,2016,Food,silt,2,15,20,17,2,0
26748,2015,Food,silt,2,15,28,17,2,0
26749,2016,Food,silt,2,15,30,15,2,0
26750,2016,Food,silt,2,20,11,30,3,0
26751,2016,Food,silt,2,20,20,6,1,0
26752,2015,Food,silt,2,20,26,25,3,0
26753,2015,Food,silt,2,25,33,17,3,0
26754,2015,Food,silt,2,30,14,29,1,0
26755,2016,Food,silt,2,30,25,17,2,0
26756,2016,Food,silt,2,30,,1,1,0
26757,2015,Food,silt,2,30,32,17,1,0
26758,2016,Food,silt,2,40,35,14,2,0
26759,2015,Food,silt,2,50,29,20,1,0
26760,2016,Food,silt,2,60,22,27,1,0
26761,2016,Food,silt,2,20,44,1,2,0
26762,2139,Food,silt,2,5,12,33,2,0
26763,2139,Food,silt,2,5,17,28,1,0
26764,2138,Food,silt,2,10,16,27,1,0
26765,2138,Food,silt,2,15,28,18,1,0
26766,2139,Food,silt,2,20,23,30,1,0
26767,2139,Food,silt,2,30,35,8,3,0
26768,2139,Food,silt,2,40,14,30,2,0
26769,2138,Food,silt,2,40,27,24,1,0
26770,2138,Food,silt,2,40,29,18,1,0
26771,2139,Food,silt,2,40,37,14,2,0
26772,2139,Food,silt,2,40,47,3,3,0
26773,2139,Food,silt,2,50,28,20,2,0
26774,2138,Food,silt,2,20,17,18,1,0
26775,2139,Food,silt,2,40,18,28,2,0
26776,2138,Food,silt,2,60,30,15,1,0
26777,2267,Food,silt,2,10,14,34,2,0
26778,2267,Food,silt,2,10,21,30,2,0
26779,2267,Food,silt,2,10,48,2,2,0
26780,2267,Food,silt,2,20,26,8,1,0
26781,2267,Food,silt,2,20,46,6,2,0
26782,2267,Food,silt,2,20,47,6,2,0
26783,2267,Food,silt,2,40,37,16,1,0
26784,2267,Food,silt,2,20,41,7,2,0
26785,2267,Food,silt,2,20,27,25,2,0
26786,2267,Food,silt,2,20,27,24,3,0
26787,2402,Food,silt,2,5,30,10,3,0
26788,2401,Food,silt,2,20,10,30,1,0
26789,2401,Food,silt,2,20,37,15,2,0
26790,2401,Food,silt,2,40,32,22,2,0
26791,2402,Food,silt,2,40,35,20,2,0
26792,2402,Food,silt,2,40,38,14,1,0
26793,2402,Food,silt,2,20,29,23,3,0
26794,2402,Food,silt,2,30,,10,3,0
26795,2542,Food,silt,2,5,31,14,2,0
26796,2542,Food,silt,2,10,30,25,2,0
26797,2541,Food,silt,2,20,31,18,2,0
26798,2541,Food,silt,2,25,34,16,2,0
26799,2541,Food,silt,2,30,37,18,3,0
26800,2542,Food,silt,2,30,40,5,2,0
26801,2541,Food,silt,2,40,20,26,1,0
26802,2542,Food,silt,2,40,28,27,2,0
26803,2541,Food,silt,2,45,32,17,3,0
26804,2541,Food,silt,2,50,46,9,2,0
26805,2542,Food,silt,2,30,28,20,2,0
26806,2688,Food,silt,2,10,13,21,3,0
26807,2687,Food,silt,2,10,15,32,2,0
26808,2688,Food,silt,2,10,30,22,2,0
26809,2688,Food,silt,2,10,39,16,3,0
26810,2688,Food,silt,2,20,30,24,1,0
26811,2688,Food,silt,2,25,27,27,3,0
26812,2688,Food,silt,2,25,53,3,2,0
26813,2688,Food,silt,2,30,40,16,1,0
26814,2840,Food,silt,2,15,14,39,3,0
26815,2840,Food,silt,2,20,20,29,2,0
26816,2840,Food,silt,2,20,34,18,2,0
26817,2840,Food,silt,2,30,40,13,1,0
26818,2840,Food,silt,2,30,43,14,2,0
26819,2840,Food,silt,2,40,26,21,1,0
26820,2840,Food,silt,2,40,44,9,2,0
26821,2840,Food,silt,2,40,48,4,1,0
26822,2840,Food,silt,2,50,47,6,1,0
26823,2999,Food,silt,2,10,18,36,3,0
26824,2999,Food,silt,2,10,19,35,1,0
26825,2999,Food,silt,2,25,23,35,2,0
26826,2999,Food,silt,2,30,40,20,2,0
26827,2999,Food,silt,2,40,33,20,3,0
26828,2999,Food,silt,2,45,38,16,1,0
26829,2999,Food,silt,2,60,40,16,3,0
26830,2999,Food,silt,2,10,24,30,2,0
26831,3164,Food,silt,2,20,46,15,1,0
26832,3336,Food,silt,2,10,11,39,2,0
26833,3337,Food,silt,2,25,19,36,2,0
26834,3516,Food,silt,2,20,18,39,3,0
26835,3515,Food,silt,2,20,37,15,3,0
26836,3702,Food,silt,2,5,20,33,2,0
26837,3702,Food,silt,2,5,20,38,3,0
26838,3702,Food,silt,2,15,25,27,1,0
26839,3702,Food,silt,2,15,54,8,1,0
26840,3702,Food,silt,2,20,40,21,3,0
26841,3702,Food,silt,2,20,,19,1,0
26842,3895,Food,silt,2,20,50,9,2,0
26843,3896,Food,silt,2,10,28,36,3,0
26844,3895,Food,silt,2,40,42,20,1,0
26845,151,Feed,clay,2,10,15,4,1,0
26846,150,Feed,clay,2,20,13,1,3,0
26847,209,Feed,clay,2,5,15,5,2,0
26848,209,Feed,clay,2,20,,8,1,0
26849,232,Feed,clay,2,20,15,6,3,0
26850,231,Feed,clay,2,20,18,5,2,0
26851,232,Feed,clay,2,40,15,9,3,0
26852,257,Feed,clay,2,10,8,10,2,0
26853,256,Feed,clay,2,20,15,7,2,0
26854,283,Feed,clay,2,20,13,11,3,0
26855,312,Feed,clay,2,15,15,11,2,0
26856,311,Feed,clay,2,25,11,9,1,0
26857,311,Feed,clay,2,30,15,7,2,0
26858,342,Feed,clay,2,5,20,3,1,0
26859,375,Feed,clay,2,5,,11,1,0
26860,375,Feed,clay,2,20,19,2,2,0
26861,375,Feed,clay,2,25,19,12,2,0
26862,375,Feed,clay,2,40,24,11,1,0
26863,410,Feed,clay,2,10,6,14,2,0
26864,410,Feed,clay,2,10,15,0,2,0
26865,410,Feed,clay,2,15,17,10,2,0
26866,410,Feed,clay,2,15,25,4,2,0
26867,411,Feed,clay,2,20,10,13,2,0
26868,411,Feed,clay,2,20,25,0,2,0
26869,410,Feed,clay,2,40,6,4,3,0
26870,410,Feed,clay,2,40,20,9,2,0
26871,411,Feed,clay,2,50,12,15,2,0
26872,448,Feed,clay,2,5,21,6,2,0
26873,448,Feed,clay,2,5,24,6,3,0
26874,448,Feed,clay,2,10,8,11,1,0
26875,448,Feed,clay,2,10,14,11,2,0
26876,448,Feed,clay,2,10,16,16,1,0
26877,448,Feed,clay,2,15,9,9,2,0
26878,448,Feed,clay,2,15,13,14,3,0
26879,448,Feed,clay,2,15,16,8,1,0
26880,448,Feed,clay,2,20,23,4,2,0
26881,448,Feed,clay,2,20,25,4,2,0
26882,448,Feed,clay,2,20,29,1,2,0
26883,448,Feed,clay,2,40,14,12,3,0
26884,488,Feed,clay,2,5,,11,3,0
26885,488,Feed,clay,2,10,8,14,2,0
26886,488,Feed,clay,2,10,,17,3,0
26887,489,Feed,clay,2,15,11,17,2,0
26888,488,Feed,clay,2,20,16,17,3,0
26889,488,Feed,clay,2,40,19,8,2,0
26890,531,Feed,clay,2,10,14,18,2,0
26891,531,Feed,clay,2,20,14,15,2,0
26892,531,Feed,clay,2,20,16,15,1,0
26893,531,Feed,clay,2,20,20,7,1,0
26894,531,Feed,clay,2,20,,5,2,0
26895,531,Feed,clay,2,25,,8,2,0
26896,531,Feed,clay,2,30,30,2,2,0
26897,531,Feed,clay,2,40,15,1,2,0
26898,531,Feed,clay,2,40,16,2,2,0
26899,531,Feed,clay,2,40,16,17,2,0
26900,531,Feed,clay,2,40,24,6,3,0
26901,531,Feed,clay,2,40,,1,2,0
26902,577,Feed,clay,2,10,8,19,2,0
26903,577,Feed,clay,2,10,13,15,2,0
26904,577,Feed,clay,2,10,25,8,2,0
26905,577,Feed,clay,2,15,,12,2,0
26906,577,Feed,clay,2,20,,10,2,0
26907,577,Feed,clay,2,30,30,4,3,0
26908,577,Feed,clay,2,40,30,1,2,0
26909,626,Feed,clay,2,5,5,15,3,0
26910,625,Feed,clay,2,10,20,10,2,0
26911,626,Feed,clay,2,15,,5,2,0
26912,626,Feed,clay,2,20,11,20,2,0
26913,625,Feed,clay,2,20,17,15,2,0
26914,626,Feed,clay,2,25,22,5,3,0
26915,625,Feed,clay,2,30,25,7,3,0
26916,626,Feed,clay,2,30,26,6,2,0
26917,625,Feed,clay,2,40,,4,3,0
26918,625,Feed,clay,2,40,32,2,2,0
26919,625,Feed,clay,2,60,12,17,3,0
26920,625,Feed,clay,2,60,24,8,3,0
26921,677,Feed,clay,2,20,25,6,2,0
26922,677,Feed,clay,2,5,20,6,2,0
26923,677,Feed,clay,2,15,24,2,3,0
26924,677,Feed,clay,2,20,17,15,2,0
26925,677,Feed,clay,2,20,20,2,1,0
26926,677,Feed,clay,2,20,26,4,2,0
26927,677,Feed,clay,2,20,27,4,1,0
26928,677,Feed,clay,2,30,13,15,2,0
26929,677,Feed,clay,2,30,22,11,3,0
26930,677,Feed,clay,2,30,34,0,1,0
26931,732,Feed,clay,2,10,10,4,3,0
26932,731,Feed,clay,2,10,10,20,2,0
26933,732,Feed,clay,2,10,21,8,3,0
26934,732,Feed,clay,2,15,,22,1,0
26935,732,Feed,clay,2,25,31,3,3,0
26936,731,Feed,clay,2,30,20,14,1,0
26937,731,Feed,clay,2,35,29,4,3,0
26938,789,Feed,clay,2,10,30,3,1,0
26939,789,Feed,clay,2,20,12,23,3,0
26940,789,Feed,clay,2,20,23,9,2,0
26941,789,Feed,clay,2,20,24,12,2,0
26942,789,Feed,clay,2,20,36,0,1,0
26943,789,Feed,clay,2,25,24,2,1,0
26944,790,Feed,clay,2,30,,6,3,0
26945,789,Feed,clay,2,30,29,8,1,0
26946,790,Feed,clay,2,30,30,4,2,0
26947,851,Feed,clay,2,10,15,19,2,0
26948,851,Feed,clay,2,20,23,15,3,0
26949,851,Feed,clay,2,20,31,8,1,0
26950,851,Feed,clay,2,20,40,3,2,0
26951,850,Feed,clay,2,30,18,14,2,0
26952,851,Feed,clay,2,50,34,2,2,0
26953,851,Feed,clay,2,60,32,5,2,0
26954,915,Feed,clay,2,5,13,25,3,0
26955,915,Feed,clay,2,10,13,17,3,0
26956,915,Feed,clay,2,10,,15,2,0
26957,916,Feed,clay,2,10,21,20,2,0
26958,915,Feed,clay,2,10,,12,1,0
26959,916,Feed,clay,2,10,32,5,2,0
26960,915,Feed,clay,2,15,21,22,2,0
26961,915,Feed,clay,2,20,10,5,2,0
26962,915,Feed,clay,2,20,18,18,3,0
26963,915,Feed,clay,2,20,24,4,2,0
26964,915,Feed,clay,2,20,25,4,2,0
26965,915,Feed,clay,2,20,31,7,2,0
26966,915,Feed,clay,2,20,33,4,1,0
26967,916,Feed,clay,2,20,45,0,3,0
26968,915,Feed,clay,2,40,25,12,2,0
26969,915,Feed,clay,2,40,26,9,2,0
26970,984,Feed,clay,2,20,25,6,2,0
26971,984,Feed,clay,2,5,14,26,1,0
26972,984,Feed,clay,2,5,18,16,2,0
26973,984,Feed,clay,2,5,21,16,3,0
26974,984,Feed,clay,2,10,10,12,3,0
26975,984,Feed,clay,2,10,28,1,2,0
26976,984,Feed,clay,2,20,10,1,3,0
26977,984,Feed,clay,2,20,,14,2,0
26978,984,Feed,clay,2,20,,5,3,0
26979,984,Feed,clay,2,20,30,5,2,0
26980,1056,Feed,clay,2,5,10,0,1,0
26981,1056,Feed,clay,2,5,27,12,3,0
26982,1056,Feed,clay,2,10,10,26,2,0
26983,1056,Feed,clay,2,10,,20,1,0
26984,1056,Feed,clay,2,10,22,17,1,0
26985,1056,Feed,clay,2,10,38,3,2,0
26986,1056,Feed,clay,2,15,15,7,3,0
26987,1056,Feed,clay,2,15,,5,3,0
26988,1056,Feed,clay,2,20,29,10,1,0
26989,1056,Feed,clay,2,20,33,1,2,0
26990,1056,Feed,clay,2,20,37,0,2,0
26991,1056,Feed,clay,2,30,28,12,2,0
26992,1056,Feed,clay,2,40,33,7,3,0
26993,1056,Feed,clay,2,60,24,15,1,0
26994,1132,Feed,clay,2,5,18,20,2,0
26995,1132,Feed,clay,2,5,43,2,1,0
26996,1132,Feed,clay,2,10,25,4,2,0
26997,1132,Feed,clay,2,15,,23,1,0
26998,1132,Feed,clay,2,15,15,18,2,0
26999,1132,Feed,clay,2,15,16,24,2,0
27000,1132,Feed,clay,2,20,5,28,1,0
27001,1132,Feed,clay,2,20,17,11,2,0
27002,1132,Feed,clay,2,20,24,13,2,0
27003,1132,Feed,clay,2,30,41,1,3,0
27004,1132,Feed,clay,2,40,20,18,2,0
27005,1132,Feed,clay,2,40,34,8,3,0
27006,1212,Feed,clay,2,20,19,24,1,0
27007,1212,Feed,clay,2,20,41,1,1,0
27008,1212,Feed,clay,2,25,40,1,2,0
27009,1212,Feed,clay,2,30,32,12,3,0
27010,1212,Feed,clay,2,40,47,0,2,0
27011,1296,Feed,clay,2,10,10,25,1,0
27012,1296,Feed,clay,2,10,,30,1,0
27013,1297,Feed,clay,2,10,16,25,1,0
27014,1296,Feed,clay,2,10,20,15,1,0
27015,1297,Feed,clay,2,10,29,16,1,0
27016,1296,Feed,clay,2,15,17,22,3,0
27017,1296,Feed,clay,2,15,19,24,1,0
27018,1297,Feed,clay,2,20,23,18,1,0
27019,1296,Feed,clay,2,20,,3,2,0
27020,1296,Feed,clay,2,30,35,8,2,0
27021,1296,Feed,clay,2,40,42,2,1,0
27022,1385,Feed,clay,2,5,21,10,3,0
27023,1385,Feed,clay,2,5,38,3,2,0
27024,1385,Feed,clay,2,10,31,9,2,0
27025,1385,Feed,clay,2,10,37,1,2,0
27026,1385,Feed,clay,2,10,38,7,1,0
27027,1385,Feed,clay,2,15,20,21,1,0
27028,1385,Feed,clay,2,20,30,2,2,0
27029,1385,Feed,clay,2,40,,17,1,0
27030,1385,Feed,clay,2,20,29,1,3,0
27031,1478,Feed,clay,2,5,28,5,2,0
27032,1478,Feed,clay,2,10,29,13,2,0
27033,1478,Feed,clay,2,10,30,16,1,0
27034,1478,Feed,clay,2,10,32,5,3,0
27035,1478,Feed,clay,2,10,34,9,1,0
27036,1478,Feed,clay,2,15,20,11,2,0
27037,1478,Feed,clay,2,20,,25,3,0
27038,1478,Feed,clay,2,20,,14,2,0
27039,1478,Feed,clay,2,20,44,4,1,0
27040,1478,Feed,clay,2,25,22,15,2,0
27041,1478,Feed,clay,2,25,44,0,2,0
27042,1478,Feed,clay,2,40,,14,3,0
27043,1478,Feed,clay,2,40,,15,2,0
27044,1478,Feed,clay,2,40,43,3,1,0
27045,1478,Feed,clay,2,60,,2,2,0
27046,1478,Feed,clay,2,20,41,3,1,0
27047,1576,Feed,clay,2,10,41,5,2,0
27048,1575,Feed,clay,2,20,20,13,3,0
27049,1575,Feed,clay,2,20,28,19,1,0
27050,1575,Feed,clay,2,20,30,12,1,0
27051,1576,Feed,clay,2,25,32,13,1,0
27052,1575,Feed,clay,2,40,45,2,1,0
27053,1575,Feed,clay,2,35,45,4,2,0
27054,1678,Feed,clay,2,10,,14,1,0
27055,1678,Feed,clay,2,10,32,4,2,0
27056,1678,Feed,clay,2,10,,9,2,0
27057,1678,Feed,clay,2,10,44,0,2,0
27058,1678,Feed,clay,2,15,,14,2,0
27059,1678,Feed,clay,2,20,5,14,2,0
27060,1678,Feed,clay,2,20,35,6,1,0
27061,1678,Feed,clay,2,30,,9,3,0
27062,1678,Feed,clay,2,40,35,1,2,0
27063,1678,Feed,clay,2,40,38,10,2,0
27064,1678,Feed,clay,2,60,36,12,2,0
27065,1678,Feed,clay,2,40,10,32,2,0
27066,1786,Feed,clay,2,10,16,33,2,0
27067,1785,Feed,clay,2,5,20,5,3,0
27068,1785,Feed,clay,2,5,39,12,1,0
27069,1786,Feed,clay,2,10,39,1,1,0
27070,1785,Feed,clay,2,10,44,1,2,0
27071,1786,Feed,clay,2,15,33,5,2,0
27072,1786,Feed,clay,2,15,34,10,3,0
27073,1786,Feed,clay,2,35,16,9,2,0
27074,1785,Feed,clay,2,40,35,4,1,0
27075,1785,Feed,clay,2,40,45,0,2,0
27076,1898,Feed,clay,2,10,17,31,2,0
27077,1898,Feed,clay,2,10,35,12,2,0
27078,1898,Feed,clay,2,15,20,26,3,0
27079,1898,Feed,clay,2,40,45,0,3,0
27080,1898,Feed,clay,2,50,,15,2,0
27081,1898,Feed,clay,2,60,,32,3,0
27082,1898,Feed,clay,2,20,,10,1,0
27083,1898,Feed,clay,2,20,33,16,2,0
27084,2015,Feed,clay,2,5,14,35,2,0
27085,2016,Feed,clay,2,5,,22,1,0
27086,2016,Feed,clay,2,10,10,37,2,0
27087,2016,Feed,clay,2,10,32,20,1,0
27088,2016,Feed,clay,2,25,50,2,2,0
27089,2016,Feed,clay,2,30,30,15,1,0
27090,2016,Feed,clay,2,30,37,9,1,0
27091,2015,Feed,clay,2,60,34,12,3,0
27092,2138,Feed,clay,2,10,15,14,2,0
27093,2139,Feed,clay,2,10,20,22,2,0
27094,2138,Feed,clay,2,10,50,0,3,0
27095,2139,Feed,clay,2,15,33,17,2,0
27096,2138,Feed,clay,2,15,40,12,1,0
27097,2138,Feed,clay,2,15,45,1,2,0
27098,2139,Feed,clay,2,20,5,13,3,0
27099,2138,Feed,clay,2,20,47,6,2,0
27100,2139,Feed,clay,2,30,45,4,2,0
27101,2267,Feed,clay,2,10,27,20,3,0
27102,2267,Feed,clay,2,15,25,4,1,0
27103,2267,Feed,clay,2,20,20,33,1,0
27104,2267,Feed,clay,2,60,49,8,1,0
27105,2402,Feed,clay,2,5,40,12,2,0
27106,2401,Feed,clay,2,10,20,10,2,0
27107,2402,Feed,clay,2,15,26,26,2,0
27108,2401,Feed,clay,2,20,39,1,1,0
27109,2401,Feed,clay,2,20,40,10,2,0
27110,2542,Feed,clay,2,10,50,9,3,0
27111,2542,Feed,clay,2,35,36,10,2,0
27112,2542,Feed,clay,2,60,42,11,1,0
27113,2688,Feed,clay,2,40,,7,1,0
27114,2688,Feed,clay,2,10,42,7,2,0
27115,2688,Feed,clay,2,20,,12,2,0
27116,2688,Feed,clay,2,20,,19,2,0
27117,2688,Feed,clay,2,20,39,13,2,0
27118,2687,Feed,clay,2,20,47,12,2,0
27119,2840,Feed,clay,2,5,41,6,2,0
27120,2840,Feed,clay,2,60,22,16,1,0
27121,2999,Feed,clay,2,10,5,24,1,0
27122,2999,Feed,clay,2,10,34,24,2,0
27123,2999,Feed,clay,2,30,22,12,1,0
27124,3164,Feed,clay,2,10,20,20,2,0
27125,3336,Feed,clay,2,5,26,13,2,0
27126,3337,Feed,clay,2,10,18,26,2,0
27127,3336,Feed,clay,2,20,12,44,3,0
27128,3336,Feed,clay,2,5,45,11,2,0
27129,3516,Feed,clay,2,5,14,27,2,0
27130,3702,Feed,clay,2,5,12,34,3,0
27131,3702,Feed,clay,2,15,,8,3,0
27132,342,Feed,silt,1,0,0,0,3,1
27133,625,Feed,clay,1,0,0,0,2,1
27134,916,Food,silt,1,0,0,0,2,1
27135,984,Feed,clay,1,0,0,0,2,1
27136,1056,Feed,clay,1,0,0,0,2,1
27137,1056,Feed,silt,1,0,0,0,1,1
27138,1296,Food,silt,1,0,0,0,1,1
27139,1296,Feed,silt,1,0,0,0,1,1
27140,1478,Feed,clay,1,0,,0,1,1
27141,2138,Food,clay,1,0,0,0,1,1
27142,2688,Feed,silt,1,0,0,0,3,1
27143,3164,Food,silt,1,0,0,0,2,1
27144,3516,Food,clay,1,0,0,0,2,1
27145,4096,Food,clay,1,0,0,0,2,1
27146,150,Food,clay,3,10,17,0,3,0
27147,169,Food,clay,3,20,18,0,1,0
27148,168,Food,clay,3,25,20,0,1,0
27149,168,Food,silt,3,15,28,0,3,0
27150,168,Food,silt,3,60,23,0,1,0
27151,168,Food,silt,3,20,,0,2,0
27152,188,Food,silt,3,25,16,0,3,0
27153,209,Food,silt,3,15,15,0,1,0
27154,209,Food,silt,3,40,16,0,2,0
27155,209,Food,silt,3,40,17,0,3,0
27156,232,Food,clay,3,10,24,0,3,0
27157,232,Food,clay,3,50,15,0,2,0
27158,232,Food,silt,3,20,,0,2,0
27159,232,Food,silt,3,40,24,0,2,0
27160,257,Food,clay,3,40,27,0,2,0
27161,257,Food,silt,3,10,23,0,2,0
27162,283,Food,clay,3,15,21,0,2,0
27163,283,Food,clay,3,30,22,0,2,0
